parent_id,source_file,status,attempt,message,reference_formula,source_formula,cleaned_formula,source_num_sites,dropped_species_count,dropped_occupancy_sum,grouping_method,candidate_method,split_site_pair_count,split_site_cluster_count,split_site_species,supercell_multiplier,supercell_matrix,occupancy_max_error,occupancy_mean_error,within_error_tolerance,source_composition_max_error,composition_max_error,composition_max_drift,within_composition_tolerance,missing_reference_elements,candidate_index,energy_rank,num_atoms,ordered_formula,ranker,relaxed,converged,relaxation_steps,relaxation_seconds,total_energy_ev,energy_per_atom_ev,output_file
jqc,/root/Mattergen/OBELIX/cifs/jqc.cif,ok,0,,Li7 Bi1 O6,Li7 Bi1 O6,Li7 Bi1 O6,15,0,0.0,spacegroup,random,0,0,,3,3x1x1,0.04166666666666666,0.027777777777777762,True,0.0,0.012195121951219523,0.012195121951219523,True,,9,1,41,Li20 Bi3 O18,mattersim,True,True,27,14.63696852800058,-206.7677001953125,-5.043114638910061,/root/Mattergen/results/obelix_random10_321/cifs/jqc_ordered.cif
jy6,/root/Mattergen/OBELIX/cifs/jy6.cif,copied_ordered,0,,Li24 P4 Cl4 O20,Li6 P1 Cl1 O5,Li6 P1 Cl1 O5,13,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,13,Li6 P1 Cl1 O5,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/jy6_ordered.cif
k4x,/root/Mattergen/OBELIX/cifs/k4x.cif,ok,0,,Li20.7 Si2.7 P3.3 S24,Li20.708 Si2.7 P3.3 S24,Li20.708 Si2.7 P3.3 S24,62,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.050000000000000044,0.022892857142857152,True,9.335268223270576e-05,0.004234830026685232,0.004226428285284287,True,,1,1,102,Li42 Si5 P7 S48,mattersim,True,True,105,30.445357668002544,-446.8824157714844,-4.3812001546223955,/root/Mattergen/results/obelix_random10_321/cifs/k4x_ordered.cif
ka6,/root/Mattergen/OBELIX/cifs/ka6.cif,ok,0,,Li40 La24 Ta16 O96,Li20.016 La12 Ta8 O48,Li20.016 La12 Ta8 O48,152,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.031333333333333324,0.010333333333333326,True,0.0001404703277091135,0.0,0.0,True,,4,1,88,Li20 La12 Ta8 O48,mattersim,True,True,53,19.169756331997633,-681.351318359375,-7.742628617720171,/root/Mattergen/results/obelix_random10_321/cifs/ka6_ordered.cif
kab,/root/Mattergen/OBELIX/cifs/kab.cif,ok,0,,Li7.8 Ti10.2 Al1.8 P18 O72,Li2.6 Ti3.4 Al0.6 P6 O24,Li2.6 Ti3.4 Al0.6 P6 O24,48,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.025000000000000022,0.008333333333333345,True,4.163336342344337e-17,0.002994236095516134,0.00299423609551612,True,,4,1,73,Li5 Ti7 Al1 P12 O48,mattersim,True,True,45,18.731218136999814,-556.6333618164062,-7.625114545430223,/root/Mattergen/results/obelix_random10_321/cifs/kab_ordered.cif
kbo,/root/Mattergen/OBELIX/cifs/kbo.cif,copied_ordered,0,,Sr8 Li8 Al4 P12 O48,Sr8 Li8 Al4 P12 O48,Sr8 Li8 Al4 P12 O48,80,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,80,Sr8 Li8 Al4 P12 O48,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/kbo_ordered.cif
kbq,/root/Mattergen/OBELIX/cifs/kbq.cif,ok,0,,Li40 La24 Bi16 O96,Li19.98 La12 Bi8 O48,Li19.98 La12 Bi8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.04033333333333333,0.014285714285714271,True,0.00017565975738292883,0.0,0.0,True,,4,1,88,Li20 La12 Bi8 O48,mattersim,True,True,62,21.083694774999458,-557.7826538085938,-6.338439247824929,/root/Mattergen/results/obelix_random10_321/cifs/kbq_ordered.cif
kbu,/root/Mattergen/OBELIX/cifs/kbu.cif,ok,0,,Li45.6 La24 Sm2.8 Ta13.2 O96,Li22.848 La12 Sm1.4 Ta6.6 O48,Li22.848 La12 Sm1.4 Ta6.6 O48,152,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.050000000000000044,0.017100000000000014,True,0.0003956844021208994,0.006656877141458656,0.0062611927393377564,True,,6,1,90,Li22 La12 Sm1 Ta7 O48,mattersim,True,True,76,28.242802228000073,-679.7588500976562,-7.552876112196181,/root/Mattergen/results/obelix_random10_321/cifs/kbu_ordered.cif
kfp,/root/Mattergen/OBELIX/cifs/kfp.cif,copied_ordered,0,,Ba8 Li16 P16 O56,Ba4 Li8 P8 O28,Ba4 Li8 P8 O28,48,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,48,Ba4 Li8 P8 O28,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/kfp_ordered.cif
kgl,/root/Mattergen/OBELIX/cifs/kgl.cif,ok,0,,Li24 P4 S20 Br1 Cl3,Li6 P1 S4.99958242 Br0.24985215 Cl0.74956543,Li6 P1 S4.99958242 Br0.24985215 Cl0.74956543,19,0,0.0,spacegroup,random,0,0,,7,7x1x1,0.040857142857142856,0.009426573426573444,True,3.550568978683e-05,0.0027472527472527514,0.0027373580339193106,True,,6,1,91,Li42 P7 S35 Br2 Cl5,mattersim,True,True,91,24.241647204995388,-375.9370422363281,-4.131176288311298,/root/Mattergen/results/obelix_random10_321/cifs/kgl_ordered.cif
kh3,/root/Mattergen/OBELIX/cifs/kh3.cif,ok,0,,Li52 La24 Zr12 Ta4 O96,Li25.248 La12 Zr6 Ta2 O48,Li25.248 La12 Zr6 Ta2 O48,164,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.005333333333333301,0.0013749999999999908,True,0.005833905284831631,0.007778540379775822,0.0019446350949441915,True,,6,1,93,Li25 La12 Zr6 Ta2 O48,mattersim,True,True,81,30.024543586994696,-680.316162109375,-7.315227549563172,/root/Mattergen/results/obelix_random10_321/cifs/kh3_ordered.cif
kji,/root/Mattergen/OBELIX/cifs/kji.cif,ok,0,,Li51.2 La24 Zr11.2 Ta4.8 O96,Li25.584 La12 Zr5.6 Ta2.4 O48,Li25.584 La12 Zr5.6 Ta2.4 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.050000000000000044,0.022833333333333337,True,0.00012420853590294767,0.00436442989634479,0.004360046065665868,True,,1,1,94,Li26 La12 Zr6 Ta2 O48,mattersim,True,True,98,36.52992134300439,-684.3784790039062,-7.2806221170628325,/root/Mattergen/results/obelix_random10_321/cifs/kji_ordered.cif
kkn,/root/Mattergen/OBELIX/cifs/kkn.cif,ok,0,,Li24 Br12 N4,Li6 Br3 N1,Li6 Br3 N1,28,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,3,1,10,Li6 Br3 N1,mattersim,True,True,32,8.269935917996918,-35.574275970458984,-3.5574275970458986,/root/Mattergen/results/obelix_random10_321/cifs/kkn_ordered.cif
kko,/root/Mattergen/OBELIX/cifs/kko.cif,ok,0,,Li20 Sn2 P4 S24,Li20.08 Sn2 P4 S24,Li20.08 Sn2 P4 S24,70,0,0.0,spacegroup+split_site_pairs,random,8,0,Li,2,1x2x1,0.010000000000000009,0.0015178571428571422,True,0.0009584664536740339,0.0,0.0,True,,7,1,100,Li40 Sn4 P8 S48,mattersim,True,True,51,15.466754426000989,-427.805419921875,-4.27805419921875,/root/Mattergen/results/obelix_random10_321/cifs/kko_ordered.cif
klr,/root/Mattergen/OBELIX/cifs/klr.cif,ok,0,,Li16 Sn4 Se8 S8,Li16 Sn4 Se8.092 S7.908,Li16 Sn4 Se8.092 S7.908,40,0,0.0,spacegroup+split_site_pairs,random,4,0,Li,2,2x1x1,0.020500000000000018,0.004529411764705883,True,0.0025555555555555887,0.0,0.0,True,,4,1,72,Li32 Sn8 Se16 S16,mattersim,True,True,27,6.210965651996958,-286.5338439941406,-3.979636722140842,/root/Mattergen/results/obelix_random10_321/cifs/klr_ordered.cif
kmv,/root/Mattergen/OBELIX/cifs/kmv.cif,ok,0,,Li16 Sn4 S16,Li16 Sn4 S16,Li16 Sn4 S16,48,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,5,1,36,Li16 Sn4 S16,mattersim,True,True,20,7.279034150000371,-149.79531860351562,-4.160981072319879,/root/Mattergen/results/obelix_random10_321/cifs/kmv_ordered.cif
kop,/root/Mattergen/OBELIX/cifs/kop.cif,ok,0,,Li20 Sn0.66 Ge1.32 P4 S24,Li20.064 Sn0.64372 Ge1.35628 P4 S24,Li20.064 Sn0.64372 Ge1.35628 P4 S24,70,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.03593000000000002,0.01391857142857143,True,0.0008056914040784346,0.006220670086216296,0.005613715895143867,True,,1,1,99,Li39 Sn1 Ge3 P8 S48,mattersim,True,True,88,25.602646446001017,-426.3240051269531,-4.3063030820904356,/root/Mattergen/results/obelix_random10_321/cifs/kop_ordered.cif
ku9,/root/Mattergen/OBELIX/cifs/ku9.cif,ok,0,,Na0.1 Li0.4 La0.5 Nb2 O6,Na0.1 Li0.4 La0.5 Nb2 O6,Na0.1 Li0.4 La0.5 Nb2 O6,9,0,0.0,spacegroup,random,0,0,,8,4x2x1,0.025000000000000022,0.006250000000000002,True,0.0,0.002777777777777782,0.002777777777777782,True,,9,1,72,Na1 Li3 La4 Nb16 O48,mattersim,True,True,58,21.262818141003663,-617.5570068359375,-8.577180650499132,/root/Mattergen/results/obelix_random10_321/cifs/ku9_ordered.cif
kxw,/root/Mattergen/OBELIX/cifs/kxw.cif,copied_ordered,0,,Li18 Al18 Ge18 O72,Li6 Al6 Ge6 O24,Li6 Al6 Ge6 O24,42,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,42,Li6 Al6 Ge6 O24,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/kxw_ordered.cif
l2w,/root/Mattergen/OBELIX/cifs/l2w.cif,ok,0,,Li3.33 Mg0.33 P2 S6,Li3.3332 Mg0.3334 P2 S6,Li3.3332 Mg0.3334 P2 S6,14,0,0.0,spacegroup+split_site_pairs,random,2,0,P,3,1x3x1,3.333333333332966e-05,1.4814814814810099e-05,True,0.0002911067847611859,0.0002940455770644723,9.795974344306568e-06,True,,7,1,35,Li10 Mg1 P6 S18,mattersim,True,True,15,4.140283316002751,-154.42190551757812,-4.412054443359375,/root/Mattergen/results/obelix_random10_321/cifs/l2w_ordered.cif
l6h,/root/Mattergen/OBELIX/cifs/l6h.cif,ok,0,,Li49.6 La24 Zr14.4 Ta1.6 Al1.6 O96,Li25.584 La12 Zr7.2 Ta0.8 Al0.816 O48,Li25.584 La12 Zr7.2 Ta0.8 Al0.768 O48,128,12,0.048000000000000015,spacegroup,random,0,0,,1,1x1x1,0.02533333333333332,0.01248148148148147,True,0.0060596841952773595,0.002454991816693952,0.00201885704950977,True,,8,1,94,Li25 La12 Zr7 Ta1 Al1 O48,mattersim,True,True,82,31.178553024001303,-684.0377197265625,-7.276997018367686,/root/Mattergen/results/obelix_random10_321/cifs/l6h_ordered.cif
l9r,/root/Mattergen/OBELIX/cifs/l9r.cif,ok,0,,Li48 Ca8 La16 Ta16 O96,Li24 Ca3.9996 La8.0004 Ta8 O48,Li24 Ca3.9996 La8.0004 Ta8 O48,104,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.03733333333333333,0.014008333333333317,True,4.347826086957551e-06,0.0,0.0,True,,2,1,92,Li24 Ca4 La8 Ta8 O48,mattersim,True,True,69,27.370682268003293,-677.5885009765625,-7.365092401919157,/root/Mattergen/results/obelix_random10_321/cifs/l9r_ordered.cif
l9v,/root/Mattergen/OBELIX/cifs/l9v.cif,copied_ordered,0,,Li36 Al12 F72,Li18 Al6 F36,Li18 Al6 F36,60,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,60,Li18 Al6 F36,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/l9v_ordered.cif
lap,/root/Mattergen/OBELIX/cifs/lap.cif,ok,0,,Li7.8 Ti10.2 Al1.8 P18 O72,Li2.6 Ti3.4 Al0.6 P6 O24,Li2.6 Ti3.4 Al0.6 P6 O24,48,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.025000000000000022,0.008333333333333345,True,4.163336342344337e-17,0.002994236095516134,0.00299423609551612,True,,9,1,73,Li5 Ti7 Al1 P12 O48,mattersim,True,True,37,9.286394718998054,-556.677978515625,-7.6257257330907535,/root/Mattergen/results/obelix_random10_321/cifs/lap_ordered.cif
ldx,/root/Mattergen/OBELIX/cifs/ldx.cif,copied_ordered,0,,Li6 Ge12 P18 O72,Li2 Ge4 P6 O24,Li2 Ge4 P6 O24,36,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,36,Li2 Ge4 P6 O24,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/ldx_ordered.cif
lk8,/root/Mattergen/OBELIX/cifs/lk8.cif,approximation_warning,0,Occupancy error 0.052857 exceeds tolerance 0.050000,Li0.45 La0.55 Ti0.9 Al0.1 O3,Li0.442 La0.558 Ti0.909 Al0.09 O3,Li0.442 La0.558 Ti0.909 Al0.09 O3,5,0,0.0,spacegroup,random,0,0,,7,7x1x1,0.05285714285714285,0.0220952380952381,False,0.0019963992798559746,0.00857142857142857,0.006735061297973882,True,,1,1,35,Li3 La4 Ti6 Al1 O21,mattersim,True,True,49,24.442271520994836,-286.7767333984375,-8.193620954241071,/root/Mattergen/results/obelix_random10_321/cifs/lk8_ordered.cif
lkm,/root/Mattergen/OBELIX/cifs/lkm.cif,copied_ordered,0,,Li24 Ge8 O28,Li24 Ge8 O28,Li24 Ge8 O28,60,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,60,Li24 Ge8 O28,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/lkm_ordered.cif
lol,/root/Mattergen/OBELIX/cifs/lol.cif,ok,0,,Li8 P2 S8 I2,Li8.23396 P2 S8 I2,Li8.23396 P2 S8 I2,36,0,0.0,spacegroup,random,0,0,,5,5x1x1,0.02362999999999993,0.010735384615384608,True,0.006937643446957464,0.0117647058823529,0.004827062435395435,True,,4,1,102,Li42 P10 S40 I10,mattersim,True,True,56,13.864361240004655,-411.34552001953125,-4.032799215877757,/root/Mattergen/results/obelix_random10_321/cifs/lol_ordered.cif
lpt,/root/Mattergen/OBELIX/cifs/lpt.cif,ok,0,,Li32 Nd24 Sb8 Te8 O96,Li16.02 Nd12 Sb4 Te4 O48,Li16.02 Nd12 Sb4 Te4 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.013000000000000012,0.0041666666666666605,True,0.00019269788372386354,0.0,0.0,True,,9,1,84,Li16 Nd12 Sb4 Te4 O48,mattersim,True,True,37,15.006465229998867,-551.259033203125,-6.562607538132441,/root/Mattergen/results/obelix_random10_321/cifs/lpt_ordered.cif
lpx,/root/Mattergen/OBELIX/cifs/lpx.cif,ok,0,,Li6.9 Y0.9 Zr11.1 P18 O72,Li2.277 Y0.3 Zr3.696 P6 O24,Li2.277 Y0.3 Zr3.696 P6 O24,52,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.05,0.014000000000000007,True,0.0005869174371666702,0.006037963696743268,0.006003559763120558,True,,7,1,73,Li5 Y1 Zr7 P12 O48,mattersim,True,True,64,24.997773029004748,-574.6140747070312,-7.871425680918236,/root/Mattergen/results/obelix_random10_321/cifs/lpx_ordered.cif
lrh,/root/Mattergen/OBELIX/cifs/lrh.cif,ok,0,,Li10 V8 P12 O48,Li10 V8 P12 O48,Li10 V8 P12 O48,80,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.040000000000000036,0.007272727272727279,True,0.0,0.0,0.0,True,,0,1,78,Li10 V8 P12 O48,mattersim,True,True,59,24.833601753001858,-557.3861083984375,-7.145975748697917,/root/Mattergen/results/obelix_random10_321/cifs/lrh_ordered.cif
lud,/root/Mattergen/OBELIX/cifs/lud.cif,ok,0,,Li0.4 La0.6 Ti0.8 Al0.2 O3,Li0.358 La0.642 Ti0.87 Al0.129 O3,Li0.358 La0.642 Ti0.87 Al0.129 O3,5,0,0.0,spacegroup,random,0,0,,6,1x3x2,0.037666666666666654,0.02077777777777776,True,0.014194838967793562,0.013333333333333336,0.004947656197906242,True,,0,1,30,Li2 La4 Ti5 Al1 O18,mattersim,True,True,41,14.349612478996278,-248.7775115966797,-8.292583719889324,/root/Mattergen/results/obelix_random10_321/cifs/lud_ordered.cif
m0v,/root/Mattergen/OBELIX/cifs/m0v.cif,ok,0,,Li10.72 Ti13.28 O32,Li2.68 Ti3.32 O8,Li2.68 Ti3.32 O8,14,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.04500000000000004,0.022500000000000013,True,2.7755575615628914e-17,0.012857142857142873,0.012857142857142873,True,,1,1,28,Li5 Ti7 O16,mattersim,True,True,21,4.353759625999373,-223.1386260986328,-7.969236646379743,/root/Mattergen/results/obelix_random10_321/cifs/m0v_ordered.cif
mde,/root/Mattergen/OBELIX/cifs/mde.cif,copied_ordered,0,,Li4 B24 O36 F4,Li4 B24 O36 F4,Li4 B24 O36 F4,68,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,68,Li4 B24 O36 F4,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/mde_ordered.cif
mdp,/root/Mattergen/OBELIX/cifs/mdp.cif,copied_ordered,0,,Li14 P6 S22,Li14 P6 S22,Li14 P6 S22,42,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,42,Li14 P6 S22,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/mdp_ordered.cif
me3,/root/Mattergen/OBELIX/cifs/me3.cif,ok,0,,Sr0.4 Li4 La3.6 O8,Sr0.4008 Li4 La3.5992 O8,Sr0.4008 Li4 La3.5992 O8,16,0,0.0,spacegroup,random,0,0,,2,2x1x1,0.024800000000000044,0.009920000000000009,True,4.999999999999796e-05,0.0062500000000000056,0.006200000000000011,True,,0,1,32,Sr1 Li8 La7 O16,mattersim,True,True,22,4.212326840002788,-219.00836181640625,-6.844011306762695,/root/Mattergen/results/obelix_random10_321/cifs/me3_ordered.cif
mfs,/root/Mattergen/OBELIX/cifs/mfs.cif,ok,0,,Li8 Zn4 Ge12 O32,Li8 Zn4 Ge12 O32,Li8 Zn4 Ge12 O32,56,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,6,1,56,Li8 Zn4 Ge12 O32,mattersim,True,True,20,8.838341144000879,-332.28564453125,-5.933672223772321,/root/Mattergen/results/obelix_random10_321/cifs/mfs_ordered.cif
mfu,/root/Mattergen/OBELIX/cifs/mfu.cif,approximation_warning,0,Occupancy error 0.083300 exceeds tolerance 0.050000,Li12 Fe4 Mo12 O48,Li12.0004 Fe3.9996 Mo12 O48,Li12.0004 Fe3.9996 Mo12 O48,76,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.08330000000000004,0.017857142857142856,False,5.263157894758175e-06,0.0,0.0,True,,8,1,76,Li12 Fe4 Mo12 O48,mattersim,True,True,40,14.812948917999165,-502.2966613769531,-6.6091665970651725,/root/Mattergen/results/obelix_random10_321/cifs/mfu_ordered.cif
mg4,/root/Mattergen/OBELIX/cifs/mg4.cif,ok,0,,Li7.8 Ti10.2 Al1.8 P18 O72,Li2 Ti3.4 Al0.6 P6 O24,Li2 Ti3.4 Al0.6 P6 O24,36,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.025000000000000022,0.008333333333333337,True,0.015482695810564662,0.015482695810564662,0.002777777777777782,True,,0,1,72,Li4 Ti7 Al1 P12 O48,mattersim,True,True,39,9.163609866001934,-551.2820434570312,-7.656695048014323,/root/Mattergen/results/obelix_random10_321/cifs/mg4_ordered.cif
mn3,/root/Mattergen/OBELIX/cifs/mn3.cif,ok,0,,Li16 Sn4 Se16,Li16 Sn4 Se16,Li16 Sn4 Se16,40,0,0.0,spacegroup+split_site_pairs,random,4,0,Li,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,1,36,Li16 Sn4 Se16,mattersim,True,True,17,4.252686482999707,-136.63352966308594,-3.7953758239746094,/root/Mattergen/results/obelix_random10_321/cifs/mn3_ordered.cif
mq1,/root/Mattergen/OBELIX/cifs/mq1.cif,copied_ordered,0,,Li6 Sb2 S8,Li6 Sb2 S8,Li6 Sb2 S8,16,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,16,Li6 Sb2 S8,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/mq1_ordered.cif
mtn,/root/Mattergen/OBELIX/cifs/mtn.cif,approximation_warning,0,Occupancy error 0.055000 exceeds tolerance 0.050000,Li20 Ge2 P4 S24,Li20 Ge2 P4 S24,Li20 Ge2 P4 S24,66,0,0.0,spacegroup+split_site_pairs,random,4,0,Li,2,1x2x1,0.05500000000000005,0.02200000000000002,False,0.0,0.0060606060606061,0.0060606060606061,True,,4,1,99,Li39 Ge4 P8 S48,mattersim,True,True,87,23.643781867001962,-426.19207763671875,-4.3049704811789775,/root/Mattergen/results/obelix_random10_321/cifs/mtn_ordered.cif
mtr,/root/Mattergen/OBELIX/cifs/mtr.cif,approximation_warning,0,Occupancy error 0.083333 exceeds tolerance 0.050000,Li45.44 La23.6 Zr16 Fe1.28 O96,Li22.6884 La11.784 Zr8 Fe0.642 O48,Li22.6884 La11.784 Zr8 Fe0.642 O48,104,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.08333333333333334,0.03052820512820512,False,0.0002635207051204791,0.007473877592350603,0.007251793977053667,True,,6,1,91,Li22 La12 Zr8 Fe1 O48,mattersim,True,True,71,26.452920982999785,-668.0663452148438,-7.341388408954327,/root/Mattergen/results/obelix_random10_321/cifs/mtr_ordered.cif
my9,/root/Mattergen/OBELIX/cifs/my9.cif,ok,0,,Li7.2 Ti10.8 Al1.2 P18 O72,Li7.332 Ti10.7712 Al1.2276 P18 O72,Li7.332 Ti10.7712 Al1.2276 P18 O72,144,0,0.0,species_signature_fallback,random,0,0,,1,1x1x1,0.019066666666666676,0.007072222222222225,True,0.0011284635635687434,0.0020163322915616455,0.0016345893267588202,True,,2,1,109,Li7 Ti11 Al1 P18 O72,mattersim,True,True,40,14.91659023599641,-835.1173706054688,-7.661627253261181,/root/Mattergen/results/obelix_random10_321/cifs/my9_ordered.cif
n27,/root/Mattergen/OBELIX/cifs/n27.cif,copied_ordered,0,,Li4 B4 O8,Li4 B4 O8,Li4 B4 O8,16,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,16,Li4 B4 O8,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/n27_ordered.cif
na5,/root/Mattergen/OBELIX/cifs/na5.cif,approximation_warning,0,Occupancy error 0.150000 exceeds tolerance 0.050000,Li6 Mo16 H94 W2 S16 O80,Li3 Mo8 H47 W1 S8 O39.98,Li3 Mo8 H47 W1 S8 O39.98,161,0,0.0,spacegroup+split_site_pairs,random,15,0,"H,W",1,1x1x1,0.15000000000000002,0.025116279069767454,False,0.00011706267046163177,0.0,0.0,True,,8,1,107,Li3 Mo8 H47 W1 S8 O40,mattersim,True,True,117,49.193303854997794,-574.8941650390625,-5.372842663916472,/root/Mattergen/results/obelix_random10_321/cifs/na5_ordered.cif
ner,/root/Mattergen/OBELIX/cifs/ner.cif,ok,0,,Ba8 Li48 La16 Ta16 O96,Ba3.9996 Li24.0 La8.0004 Ta8 O48,Ba3.9996 Li24.0 La8.0004 Ta8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.016666666666666663,0.005216666666666661,True,4.3478260869506125e-06,0.0,0.0,True,,1,1,92,Ba4 Li24 La8 Ta8 O48,mattersim,True,True,134,48.99354653699993,-674.5405883789062,-7.331962917162024,/root/Mattergen/results/obelix_random10_321/cifs/ner_ordered.cif
nhq,/root/Mattergen/OBELIX/cifs/nhq.cif,ok,0,,Li12 P4 S16,Li12 P4 S16,Li12 P4 S16,36,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.050000000000000044,0.022222222222222237,True,0.0,0.0,0.0,True,,0,1,32,Li12 P4 S16,mattersim,True,True,39,8.217896073998418,-139.72264099121094,-4.366332530975342,/root/Mattergen/results/obelix_random10_321/cifs/nhq_ordered.cif
nig,/root/Mattergen/OBELIX/cifs/nig.cif,ok,0,,Li24 P4 S20 Br4,Li6.006 P1 S5 Br1,Li6.006 P1 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,4,1x2x2,0.006000000000000005,0.0016875000000000015,True,0.0002484060611078198,0.0,0.0,True,,8,1,52,Li24 P4 S20 Br4,mattersim,True,True,61,13.009441649999644,-213.73251342773438,-4.110240642841045,/root/Mattergen/results/obelix_random10_321/cifs/nig_ordered.cif
nip,/root/Mattergen/OBELIX/cifs/nip.cif,approximation_warning,0,Occupancy error 0.053000 exceeds tolerance 0.050000,Li19.62 Sn1.62 P4.38 S24,Li19.616 Sn1.62 P4.38 S24,Li19.616 Sn1.62 P4.38 S24,62,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.05300000000000005,0.018321428571428582,False,4.8741931748030876e-05,0.0026382323843025246,0.002631116062267305,True,,7,1,99,Li39 Sn3 P9 S48,mattersim,True,True,51,13.397678751003696,-425.2595520019531,-4.295551030322759,/root/Mattergen/results/obelix_random10_321/cifs/nip_ordered.cif
nua,/root/Mattergen/OBELIX/cifs/nua.cif,copied_ordered,0,,Li2 La2 Ti2 O8,Li2 La2 Ti2 O8,Li2 La2 Ti2 O8,14,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,14,Li2 La2 Ti2 O8,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/nua_ordered.cif
o0a,/root/Mattergen/OBELIX/cifs/o0a.cif,ok,0,,Li16 Sn1 Ge3 Se16,Li16 Sn0.968 Ge3.032 Se16,Li16 Sn0.968 Ge3.032 Se16,48,0,0.0,spacegroup+split_site_pairs,random,12,0,Li,1,1x1x1,0.008000000000000007,0.0005333333333333338,True,0.0008888888888888974,0.0,0.0,True,,2,1,36,Li16 Sn1 Ge3 Se16,mattersim,True,True,25,7.509010620997287,-137.74948120117188,-3.82637447781033,/root/Mattergen/results/obelix_random10_321/cifs/o0a_ordered.cif
o5q,/root/Mattergen/OBELIX/cifs/o5q.cif,ok,0,,Li54.4 La24 Zr14.4 Ta1.6 O96,Li27.216 La12 Zr7.2 Ta0.8 O48,Li27.216 La12 Zr7.2 Ta0.8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.040000000000000036,0.01783333333333335,True,0.00012002784646047981,0.005952380952380987,0.005832353105920507,True,,7,1,96,Li28 La12 Zr7 Ta1 O48,mattersim,True,True,71,28.394007766997674,-687.7901000976562,-7.164480209350586,/root/Mattergen/results/obelix_random10_321/cifs/o5q_ordered.cif
o9h,/root/Mattergen/OBELIX/cifs/o9h.cif,approximation_warning,0,Occupancy error 0.055000 exceeds tolerance 0.050000,Na0.43 Li0.07 La0.5 Nb2 O6,Na0.43 Li0.07 La0.5 Nb2 O6,Na0.43 Li0.07 La0.5 Nb2 O6,9,0,0.0,spacegroup,random,0,0,,8,4x2x1,0.05499999999999999,0.013749999999999998,False,0.0,0.006111111111111116,0.006111111111111116,True,,3,1,72,Na3 Li1 La4 Nb16 O48,mattersim,True,True,54,22.692408206996333,-615.4441528320312,-8.547835456000435,/root/Mattergen/results/obelix_random10_321/cifs/o9h_ordered.cif
