parent_id,source_file,stage,status,attempt,resolved,resolution,message,candidate_index,num_atoms,converged,relaxation_steps,relaxation_seconds,total_energy_ev,energy_per_atom_ev
mdp,/root/Mattergen/OBELIX/cifs/mdp.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li1', 'Li1', 'Li2', 'Li2', 'Li3', 'Li3', 'Li4', 'Li4', 'Li5', 'Li5', 'Li6', 'Li6', 'P7', 'P7', 'P8', 'P8', 'P9', 'P9', 'S10', 'S10', 'S11', 'S11', 'S12', 'S12', 'S13', 'S13', 'S14', 'S14', 'S15', 'S15', 'S16', 'S16', 'S17', 'S17', 'S18', 'S18', 'S19', 'S19', 'S20', 'S20']`.",,,,,,,
mfu,/root/Mattergen/OBELIX/cifs/mfu.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.083300 exceeds tolerance 0.050000,8,76,True,40,14.812948917999165,-502.2966613769531,-6.6091665970651725
mq1,/root/Mattergen/OBELIX/cifs/mq1.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Sb2', 'Sb2', 'S3', 'S3', 'S3', 'S3', 'S4', 'S4', 'S5', 'S5']`.",,,,,,,
mtn,/root/Mattergen/OBELIX/cifs/mtn.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.055000 exceeds tolerance 0.050000,4,99,True,87,23.643781867001962,-426.19207763671875,-4.3049704811789775
mtr,/root/Mattergen/OBELIX/cifs/mtr.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.083333 exceeds tolerance 0.050000,6,91,True,71,26.452920982999785,-668.0663452148438,-7.341388408954327
n27,/root/Mattergen/OBELIX/cifs/n27.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'B1', 'B1', 'B1', 'B1', 'O2', 'O2', 'O2', 'O2', 'O3', 'O3', 'O3', 'O3']`.",,,,,,,
na5,/root/Mattergen/OBELIX/cifs/na5.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.150000 exceeds tolerance 0.050000,8,107,True,117,49.193303854997794,-574.8941650390625,-5.372842663916472
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,92,False,300,109.51856440799747,-724.4274291992188,-7.87421118694803
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,92,False,300,109.468461166005,-687.8261108398438,-7.476370769998302
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,92,False,300,109.39835665699502,-685.3291015625,-7.449229364809782
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,92,False,300,109.59888029700232,-725.6078491210938,-7.887041838272758
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,92,False,300,108.83021602100052,-685.7172241210938,-7.453448088272758
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,92,False,300,108.88799654800096,-711.1448974609375,-7.729835841966712
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,92,False,300,110.20495835999463,-694.7637939453125,-7.551780368970788
ner,/root/Mattergen/OBELIX/cifs/ner.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,92,False,300,101.03026914700604,-711.1217651367188,-7.729584403659986
nip,/root/Mattergen/OBELIX/cifs/nip.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.053000 exceeds tolerance 0.050000,7,99,True,51,13.397678751003696,-425.2595520019531,-4.295551030322759
nua,/root/Mattergen/OBELIX/cifs/nua.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'La1', 'La1', 'Ti2', 'Ti2', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'O5', 'O5']`.",,,,,,,
o5q,/root/Mattergen/OBELIX/cifs/o5q.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,96,False,300,117.06719295799849,-686.0956420898438,-7.146829605102539
o5q,/root/Mattergen/OBELIX/cifs/o5q.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,96,False,300,118.9469370950028,-718.189697265625,-7.481142679850261
o5q,/root/Mattergen/OBELIX/cifs/o5q.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,96,False,300,119.03533416599385,-693.5059204101562,-7.224020004272461
o5q,/root/Mattergen/OBELIX/cifs/o5q.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,96,False,300,118.79612718400313,-704.7449951171875,-7.34109369913737
o5q,/root/Mattergen/OBELIX/cifs/o5q.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,96,False,300,118.89801094599534,-706.206787109375,-7.356320699055989
o5q,/root/Mattergen/OBELIX/cifs/o5q.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,96,False,300,96.77257346999977,-692.8280639648438,-7.216958999633789
o9h,/root/Mattergen/OBELIX/cifs/o9h.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.055000 exceeds tolerance 0.050000,3,72,True,54,22.692408206996333,-615.4441528320312,-8.547835456000435
p81,/root/Mattergen/OBELIX/cifs/p81.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Al1', 'Al1', 'Al1', 'Al1', 'Cl2', 'Cl2', 'Cl2', 'Cl2', 'Cl3', 'Cl3', 'Cl3', 'Cl3', 'Cl4', 'Cl4', 'Cl4', 'Cl4', 'Cl5', 'Cl5', 'Cl5', 'Cl5']`.",,,,,,,
pwr,/root/Mattergen/OBELIX/cifs/pwr.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,69,False,300,158.35965310900065,-429.8361511230469,-6.2295094365658965
qa9,/root/Mattergen/OBELIX/cifs/qa9.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'B2', 'B2', 'N3', 'N3', 'N3', 'N3']`.",,,,,,,
qbb,/root/Mattergen/OBELIX/cifs/qbb.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Br1', 'O2']`.",,,,,,,
qy4,/root/Mattergen/OBELIX/cifs/qy4.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li3', 'Li3', 'Li3', 'Li3', 'Li4', 'Li4', 'Na0', 'Na0', 'Na0', 'Na0', 'Na1', 'Na1', 'Na1', 'Na1', 'Na2', 'Na2', 'S6', 'S6', 'S6', 'S6', 'S7', 'S7', 'S7', 'S7', 'S8', 'S8', 'S8', 'S8', 'S9', 'S9', 'S9', 'S9', 'Ti5', 'Ti5', 'Ti5', 'Ti5']`.",,,,,,,
ro9,/root/Mattergen/OBELIX/cifs/ro9.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li1', 'Li1', 'Li2', 'Li2', 'B3', 'B3', 'P4', 'P4', 'P5', 'P5', 'O6', 'O6', 'O7', 'O7', 'O8', 'O8', 'O9', 'O9', 'O10', 'O10', 'O11', 'O11', 'O12', 'O12', 'O13', 'O13']`.",,,,,,,
rr5,/root/Mattergen/OBELIX/cifs/rr5.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'P2', 'P2', 'P2', 'P2', 'P2', 'P2', 'Ti1', 'Ti1', 'Ti1', 'Ti1']`.",,,,,,,
rwr,/root/Mattergen/OBELIX/cifs/rwr.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li2', 'Li2', 'Li2', 'Li2', 'Li2', 'Li2', 'Li2', 'Li2', 'Li3', 'Li3', 'Li3', 'Li3', 'Li4', 'Li4', 'Li4', 'Li4', 'Ge5', 'Ge5', 'Ge5', 'Ge5', 'Ge5', 'Ge5', 'Ge5', 'Ge5', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P6', 'P7', 'P7', 'P7', 'P7', 'P7', 'P7', 'P7', 'P7']`.",,,,,,,
s2v,/root/Mattergen/OBELIX/cifs/s2v.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.111000 exceeds tolerance 0.050000,2,90,True,56,19.863039595999,-663.1095581054688,-7.367883978949653
s3h,/root/Mattergen/OBELIX/cifs/s3h.cif,ordering_approximation,approximation_warning,0,False,,Reference elements absent from source CIF: Li,0,18,True,24,5.753841634999844,-153.713623046875,-8.53964572482639
sg0,/root/Mattergen/OBELIX/cifs/sg0.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'O2', 'O2', 'O2', 'O2', 'Sc1', 'Sc1']`.",,,,,,,
t0h,/root/Mattergen/OBELIX/cifs/t0h.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li1', 'Li1', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'Zr2', 'Zr2']`.",,,,,,,
tbj,/root/Mattergen/OBELIX/cifs/tbj.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,88,False,300,87.88871417599876,-585.6638793945312,-6.655271356756037
tka,/root/Mattergen/OBELIX/cifs/tka.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'N2', 'N2', 'N2', 'N2', 'N3', 'N3', 'Si1', 'Si1', 'Si1', 'Si1']`.",,,,,,,
tws,/root/Mattergen/OBELIX/cifs/tws.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li2', 'Li2', 'Li2', 'Li2', 'O4', 'O4', 'O4', 'O4', 'O5', 'O5', 'O5', 'O5', 'O6', 'O6', 'O6', 'O6', 'O7', 'O7', 'Zr3', 'Zr3', 'Zr3', 'Zr3']`.",,,,,,,
u2y,/root/Mattergen/OBELIX/cifs/u2y.cif,ordering_approximation,approximation_warning,0,False,,Reference elements absent from source CIF: Li,5,64,True,31,13.246144799995818,-555.7036743164062,-8.682869911193848
u8r,/root/Mattergen/OBELIX/cifs/u8r.cif,ordering_approximation,approximation_warning,0,False,,Reference elements absent from source CIF: Li,0,39,True,25,5.8267057080011,-339.1799011230469,-8.696920541616587
uaz,/root/Mattergen/OBELIX/cifs/uaz.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,92,False,300,114.51932941800624,-701.9779663085938,-7.630195285962976
uaz,/root/Mattergen/OBELIX/cifs/uaz.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,92,False,300,114.51928575200145,-681.5785522460938,-7.4084625244140625
uaz,/root/Mattergen/OBELIX/cifs/uaz.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,92,False,300,117.35605147800379,-678.1011962890625,-7.370665177055027
uaz,/root/Mattergen/OBELIX/cifs/uaz.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,92,False,300,117.35580464800296,-679.376708984375,-7.384529445482337
uaz,/root/Mattergen/OBELIX/cifs/uaz.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,92,False,300,115.44027668099443,-679.53515625,-7.386251698369565
uaz,/root/Mattergen/OBELIX/cifs/uaz.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,92,False,300,117.08878242400533,-682.5025024414062,-7.418505461319633
ur9,/root/Mattergen/OBELIX/cifs/ur9.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'P2', 'P2', 'P2', 'P2', 'P2', 'P2', 'Zr1', 'Zr1', 'Zr1', 'Zr1']`.",,,,,,,
uu4,/root/Mattergen/OBELIX/cifs/uu4.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li1', 'Li1', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'O4', 'O4', 'O5', 'O5', 'O5', 'O5', 'V2', 'V2', 'V2', 'V2']`.",,,,,,,
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,92,False,300,108.76783974499995,-555.8394775390625,-6.041733451511549
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,92,False,300,108.7677969580036,-580.0706787109375,-6.305116072944973
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,92,False,300,109.42372582299868,-556.20654296875,-6.045723293138587
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,92,False,300,109.36367612200411,-549.5009765625,-5.972836701766305
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,92,False,300,107.32282850900083,-578.964111328125,-6.293088166610055
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,92,False,300,109.02636225199967,-555.2194213867188,-6.034993710725204
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,92,False,300,108.52236121000169,-555.9015502929688,-6.042408155358356
uw9,/root/Mattergen/OBELIX/cifs/uw9.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,92,False,300,91.90809896700375,-554.6577758789062,-6.028888868248981
uwh,/root/Mattergen/OBELIX/cifs/uwh.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,89,False,300,108.29895532599767,-684.1985473632812,-7.687624127677317
uwh,/root/Mattergen/OBELIX/cifs/uwh.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,89,False,300,108.67583926099906,-686.4173583984375,-7.712554588746489
uwh,/root/Mattergen/OBELIX/cifs/uwh.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,89,False,300,106.82427240600373,-685.921875,-7.706987359550562
uwh,/root/Mattergen/OBELIX/cifs/uwh.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,89,False,300,81.26466757999879,-694.1055908203125,-7.798939222700141
uwh,/root/Mattergen/OBELIX/cifs/uwh.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.053000 exceeds tolerance 0.050000,8,89,True,77,28.083940626995172,-679.0875244140625,-7.630196903528792
ux3,/root/Mattergen/OBELIX/cifs/ux3.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.076667 exceeds tolerance 0.050000,3,124,True,34,13.012915295999846,-1008.527099609375,-8.133283061365928
vqj,/root/Mattergen/OBELIX/cifs/vqj.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.068931 exceeds tolerance 0.050000,9,91,True,36,8.701508802994795,-373.4698791503906,-4.104064606048248
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,88,False,300,110.98384497599909,-602.4443359375,-6.845958362926137
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,88,False,300,110.82919903500442,-580.0841674804688,-6.591865539550781
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,88,False,300,110.45471715700114,-579.1947631835938,-6.581758672540838
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,88,False,300,110.35566662199562,-580.9931640625,-6.6021950461647725
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,88,False,300,110.53455154500261,-582.8051147460938,-6.622785394841975
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,88,False,300,112.45530257499922,-580.4749755859375,-6.59630654074929
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,88,False,300,80.91823051199754,-580.096923828125,-6.592010498046875
vwy,/root/Mattergen/OBELIX/cifs/vwy.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.056000 exceeds tolerance 0.050000,0,59,True,53,24.341402505000588,-498.22125244140625,-8.444428007481461
w7d,/root/Mattergen/OBELIX/cifs/w7d.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'P2', 'P2', 'P2', 'P2', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'O4', 'O4', 'O5', 'O5', 'O5', 'O5']`.",,,,,,,
w87,/root/Mattergen/OBELIX/cifs/w87.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,78,False,300,91.56122298599803,-310.8955078125,-3.98583984375
w87,/root/Mattergen/OBELIX/cifs/w87.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,78,False,300,90.56222703400272,-345.0361633300781,-4.4235405555138225
w87,/root/Mattergen/OBELIX/cifs/w87.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,78,False,300,90.35690030000114,-307.311767578125,-3.9398944561298075
w87,/root/Mattergen/OBELIX/cifs/w87.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,78,False,300,90.1336405799957,-337.91375732421875,-4.332227658002805
w87,/root/Mattergen/OBELIX/cifs/w87.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,78,False,300,84.95065276400419,-321.3539733886719,-4.119922735752204
w87,/root/Mattergen/OBELIX/cifs/w87.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,78,False,300,68.44536244900519,-327.71990966796875,-4.201537303435496
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,94,False,300,115.71765970599517,-731.8185424804688,-7.785303643409242
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,94,False,300,113.74439371900371,-694.6407470703125,-7.3897951815990695
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,94,False,300,115.26915929900133,-694.9451293945312,-7.393033291431183
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,94,False,300,113.49910651199752,-694.2553100585938,-7.38569478785738
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,94,False,300,113.9186902099973,-694.927001953125,-7.39284044630984
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,94,False,300,115.66286024299916,-705.2791137695312,-7.502969295420545
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,94,False,300,115.83774126300705,-694.6109008789062,-7.389477668924535
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,94,False,300,110.24783968600241,-730.27294921875,-7.7688611619015955
